DateTime,ElapsedSeconds,ESP32_UID,MouseID,Sex,Strain,LibraryVer,Program,FR,Event,PelletCount,LeftCount,RightCount,CenterCount,BlockPelletCount,BlockPokeCount,RetrievalTime,PokeDuration,DispenseError,MotorTurns,Motion,Temperature,Humidity,Pressure,GasResistance,Lux,White,FreeHeap,HeapSize,MinFreeHeap,WakeCount,BatteryVoltage,BatteryPercent
2026-08-18 08:35:47,38.005001,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Startup,0,0,0,0,0,0,,,,,0.0,23.1,45.4,996.6,21.3,3.622,1678.000,248384,339956,246240,0,4.20,100.00
2026-08-18 08:45:14,605.380005,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,0,0,2,0,0,0,,,,,Disabled,23.1,46.2,996.6,19.6,0.054,38.000,249348,339956,246240,129,4.20,100.00
2026-08-18 08:53:09,1080.594971,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletDrop,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-08-18 08:53:23,1094.373047,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletTaken,1,1,2,0,0,0,13.238,51.000,0,2,,,,,,,,,,,,,,,,
2026-08-18 08:55:15,1207.078003,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.2,46.5,996.5,18.7,0.043,39.000,249348,339956,246240,262,4.20,100.00
2026-08-18 09:05:17,1809.671997,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.2,47.1,996.5,18.4,0.011,23.000,249348,339956,246240,399,4.20,100.00
2026-08-18 09:15:19,2412.277100,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.2,47.3,996.5,18.2,0.029,32.000,249348,339956,246240,536,4.20,100.00
2026-08-18 09:25:21,3014.893066,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.2,47.6,996.6,18.2,0.022,28.000,249348,339956,246240,673,4.20,100.00
2026-08-18 09:35:23,3617.497070,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.2,47.6,996.6,18.1,0.022,28.000,249348,339956,246240,810,4.20,100.00
2026-08-18 09:45:25,4220.080078,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.3,47.6,996.6,18.1,0.022,29.000,249348,339956,246240,947,4.20,100.00
2026-08-18 09:55:26,4822.694824,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.3,47.5,996.7,18.0,0.014,24.000,249348,339956,246240,1084,4.20,100.00
2026-08-18 10:05:28,5425.298828,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.3,47.4,996.7,18.0,0.022,26.000,249348,339956,246240,1221,4.19,100.00
2026-08-18 10:15:30,6027.882812,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.3,47.3,996.7,17.8,0.000,12.000,249256,339956,246240,1358,4.20,100.00
2026-08-18 10:25:32,6630.499023,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.3,47.1,996.7,17.8,0.014,26.000,249256,339956,246240,1495,4.20,100.00
2026-08-18 10:35:34,7233.103027,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.3,47.0,996.7,17.9,0.022,28.000,249256,339956,246240,1632,4.20,100.00
2026-08-18 10:45:36,7835.686035,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,1,1,2,0,0,0,,,,,Disabled,23.3,46.9,996.7,17.8,0.000,12.000,249256,339956,246240,1769,4.20,100.00
2026-08-18 10:52:55,8275.967773,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletDrop,2,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-08-18 10:52:56,8277.099609,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletNotDetected,2,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-08-18 10:53:40,8320.586914,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletDrop,3,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-08-18 10:53:41,8321.730469,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletNotDetected,3,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-08-18 10:54:13,8353.275391,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletDrop,4,7,4,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-08-18 10:54:19,8359.737305,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletTaken,4,7,4,0,0,0,5.923,138.000,0,5,,,,,,,,,,,,,,,,
2026-08-18 10:54:55,8395.862305,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletDrop,5,11,4,0,0,0,,,,,,,,,,,,,,,,,,,,
2026-08-18 10:55:06,8407.185547,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,PelletTaken,5,11,4,0,0,0,10.773,79.000,0,2,,,,,,,,,,,,,,,,
2026-08-18 10:55:36,8436.799805,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,5,11,4,0,0,0,,,,,Disabled,23.4,46.3,996.8,17.8,0.000,2.000,249196,339956,246240,1903,4.19,100.00
2026-08-18 11:05:38,9039.404297,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,5,11,4,0,0,0,,,,,Disabled,23.5,46.6,996.8,17.8,0.050,42.000,249196,339956,246240,2040,4.19,100.00
2026-08-18 11:15:40,9641.999023,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,5,11,4,0,0,0,,,,,Disabled,23.5,46.5,996.9,17.7,0.018,22.000,249196,339956,246240,2177,4.18,100.00
2026-08-18 11:25:41,10244.602539,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,5,11,4,0,0,0,,,,,Disabled,23.5,46.4,996.9,17.8,0.018,22.000,249196,339956,246240,2314,4.19,100.00
2026-08-18 11:35:43,10847.207031,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,5,11,4,0,0,0,,,,,Disabled,23.4,46.3,996.9,17.9,0.014,22.000,249196,339956,246240,2451,4.19,100.00
2026-08-18 11:45:45,11449.802734,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,5,11,4,0,0,0,,,,,Disabled,23.4,46.3,996.8,17.8,0.007,22.000,249196,339956,246240,2588,4.19,100.00
2026-08-18 11:55:47,12052.408203,B0DB8AF16E20,0001,male,C57BL/6,1.1.1,FR1_Approach,0,Status,5,11,4,0,0,0,,,,,Disabled,23.4,46.2,996.6,17.9,0.018,22.000,249196,339956,246240,2725,4.19,100.00
