DateTime,ElapsedSeconds,ESP32_UID,MouseID,Sex,Strain,LibraryVer,Program,FR,Event,PelletCount,LeftCount,RightCount,CenterCount,BlockPelletCount,BlockPokeCount,RetrievalTime,PokeDuration,DispenseError,MotorTurns,Motion,Temperature,Humidity,Pressure,GasResistance,Lux,White,FreeHeap,HeapSize,MinFreeHeap,WakeCount,BatteryVoltage,BatteryPercent
2026-07-14 13:24:42,3505.510010,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,5,5,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:24:48,3511.438965,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,5,5,3,1,0,0,5.119,12.000,0,2,,,,,,,,,,,,,
2026-07-14 13:25:14,3538.302002,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,5,6,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:25:22,3545.802979,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,6,6,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:25:33,3557.277100,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,6,6,3,1,0,0,10.663,209.000,0,3,,,,,,,,,,,,,
2026-07-14 13:26:07,3590.879883,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,6,7,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:26:12,3596.177979,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,7,7,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:26:19,3603.163086,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,7,7,3,1,0,0,6.175,143.000,0,2,,,,,,,,,,,,,
2026-07-14 13:26:32,3615.487061,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,7,7,3,1,0,0,,,,,Disabled,24.0,43.1,1018.0,13.6,0.036,30.000,247920,339964,180372,741,4.07,86.34
2026-07-14 13:26:37,3620.616943,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,7,8,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:26:42,3625.914062,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,8,8,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:26:52,3636.012939,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,8,8,3,1,0,0,9.288,181.000,0,2,,,,,,,,,,,,,
2026-07-14 13:27:16,3659.479004,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,8,9,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:27:23,3666.979004,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,9,9,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:27:31,3674.476074,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,9,9,3,1,0,0,6.671,181.000,0,3,,,,,,,,,,,,,
2026-07-14 13:28:05,3709.313965,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,9,10,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:28:11,3714.596924,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,10,10,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:28:20,3724.056885,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,10,10,3,1,0,0,8.650,180.000,0,2,,,,,,,,,,,,,
2026-07-14 13:28:45,3749.443115,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,10,11,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:28:51,3754.726074,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,11,11,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:29:01,3764.691895,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,11,11,3,1,0,0,9.156,171.000,0,2,,,,,,,,,,,,,
2026-07-14 13:29:56,3819.937012,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,11,12,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:30:01,3825.235107,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,12,12,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:30:10,3833.858887,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,12,12,3,1,0,0,7.814,755.000,0,2,,,,,,,,,,,,,
2026-07-14 13:30:34,3858.290039,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,12,13,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:30:40,3863.572998,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,13,13,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:30:49,3873.193115,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,13,13,3,1,0,0,8.794,388.000,0,2,,,,,,,,,,,,,
2026-07-14 13:31:13,3897.518066,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,13,14,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:31:19,3902.800049,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,14,14,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:31:29,3912.756104,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,14,14,3,1,0,0,9.145,144.000,0,2,,,,,,,,,,,,,
2026-07-14 13:32:00,3944.458984,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,14,15,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:32:06,3949.741943,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,15,15,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:32:18,3961.809082,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,15,15,3,1,0,0,11.257,500.000,0,2,,,,,,,,,,,,,
2026-07-14 13:32:51,3994.761963,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,15,16,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:32:56,4000.060059,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,16,16,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:33:08,4012.511963,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,16,16,3,1,0,0,11.642,397.000,0,2,,,,,,,,,,,,,
2026-07-14 13:36:33,4217.323242,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,16,16,3,1,0,0,,,,,Disabled,24.1,42.8,1018.0,13.5,0.007,20.000,247836,339964,180372,841,4.07,85.91
2026-07-14 13:36:40,4224.253906,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,16,17,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:36:45,4229.551758,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,17,17,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:37:06,4250.354004,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,17,17,3,1,0,0,TimedOut,565.000,0,2,,,,,,,,,,,,,
2026-07-14 13:38:27,4331.748047,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,17,18,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:38:30,4334.823242,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,18,18,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:38:32,4336.242188,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,18,18,3,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:39:37,4401.881836,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Right,18,18,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:41:52,4536.313965,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,18,19,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:41:57,4541.547852,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,19,19,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:42:11,4555.341797,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,19,19,4,1,0,0,12.984,265.000,0,3,,,,,,,,,,,,,
2026-07-14 13:42:43,4587.765137,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,19,20,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:42:46,4590.830078,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,20,20,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:42:48,4592.231934,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,20,20,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:44:07,4671.981934,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,20,21,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:44:13,4677.230957,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,21,21,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:44:26,4690.453125,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,21,21,4,1,0,0,12.412,292.000,0,3,,,,,,,,,,,,,
2026-07-14 13:46:30,4814.491211,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Right,21,21,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:46:38,4822.439941,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,21,21,5,1,0,0,,,,,Disabled,24.2,42.8,1017.9,13.5,0.029,27.000,247788,339964,180372,958,4.07,85.48
2026-07-14 13:48:07,4911.833008,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,21,22,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:48:10,4914.897949,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,22,22,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:48:11,4916.300781,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,22,22,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:56:39,5424.736816,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,22,22,5,1,0,0,,,,,Disabled,24.2,43.9,1017.8,13.5,0.029,28.000,247788,339964,180372,1088,4.07,85.34
2026-07-14 14:06:42,6027.681152,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,22,22,5,1,0,0,,,,,Disabled,24.2,43.9,1017.8,13.5,0.029,28.000,247788,339964,180372,1218,4.07,85.05
2026-07-14 14:16:44,6630.587891,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,22,22,5,1,0,0,,,,,Disabled,24.1,43.9,1017.7,13.5,0.029,28.000,247788,339964,180372,1348,4.06,84.91
2026-07-14 14:19:37,6803.470215,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,22,23,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:19:40,6806.484863,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,23,23,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:19:41,6807.498047,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,23,23,5,1,0,0,0.202,312.000,0,2,,,,,,,,,,,,,
2026-07-14 14:20:40,6866.597168,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,23,24,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:20:43,6869.675781,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,24,24,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:21:04,6890.478027,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,24,24,5,1,0,0,TimedOut,41.000,0,1,,,,,,,,,,,,,
2026-07-14 14:22:01,6948.104980,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,24,25,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:22:07,6953.387207,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,25,25,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:22:20,6967.248047,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,25,25,5,1,0,0,13.050,59.000,0,2,,,,,,,,,,,,,
2026-07-14 14:26:46,7233.356934,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,25,25,5,1,0,0,,,,,Disabled,24.1,43.6,1017.6,13.4,0.029,28.000,247788,339964,180372,1469,4.06,84.77
2026-07-14 14:27:13,7260.095215,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,25,26,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:27:16,7263.160156,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,26,26,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:27:17,7264.578125,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,26,26,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:27:54,7300.711914,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,26,27,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:27:57,7303.728027,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,27,27,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:27:58,7305.129883,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,27,27,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:28:29,7335.962891,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,27,28,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:28:36,7343.168945,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,28,28,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:28:52,7359.272949,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,28,28,5,1,0,0,15.294,462.000,0,4,,,,,,,,,,,,,
2026-07-14 14:29:41,7408.236816,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,28,29,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:29:48,7415.736816,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,29,29,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:30:03,7429.854980,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,29,29,5,1,0,0,13.281,847.000,0,3,,,,,,,,,,,,,
2026-07-14 14:30:40,7467.429199,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,29,30,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:30:43,7470.493164,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,30,30,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:30:46,7473.288086,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,30,30,5,1,0,0,1.973,1204.000,0,1,,,,,,,,,,,,,
2026-07-14 14:31:44,7530.978027,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,30,31,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:31:47,7534.041992,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,31,31,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:31:48,7535.108887,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,31,31,5,1,0,0,0.257,463.000,0,1,,,,,,,,,,,,,
2026-07-14 14:36:49,7836.195801,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.6,1017.5,13.4,0.029,28.000,247788,339964,180372,1590,4.06,84.62
2026-07-14 14:46:51,8439.139648,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.6,1017.4,13.4,0.029,28.000,247788,339964,180372,1720,4.06,84.48
2026-07-14 14:56:53,9042.069336,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.6,1017.4,13.4,0.032,23.000,247788,339964,180372,1850,4.06,84.48
2026-07-14 15:06:56,9644.975586,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.5,1017.2,13.3,0.025,23.000,247788,339964,180372,1980,4.06,84.34
2026-07-14 15:16:58,10247.920898,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.4,1017.2,13.3,0.022,23.000,247788,339964,180372,2110,4.06,84.17
2026-07-14 15:27:00,10850.848633,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.3,1017.1,13.4,0.022,23.000,247788,339964,180372,2240,4.06,84.17
2026-07-14 15:37:03,11453.769531,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.5,1017.0,13.3,0.022,23.000,247788,339964,180372,2370,4.06,84.01
2026-07-14 15:47:22,12074.196289,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.6,1017.0,13.1,0.022,23.000,247788,339964,180372,2504,4.05,84.01
2026-07-14 15:57:55,12707.743164,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.5,1016.9,13.1,0.022,23.000,247788,339964,180372,2641,4.05,83.85
2026-07-14 16:08:28,13341.284180,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,31,31,5,1,0,0,,,,,Disabled,24.1,43.5,1016.8,13.0,0.022,23.000,247788,339964,180372,2778,4.05,83.68
2026-07-14 16:12:08,13561.438477,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,31,32,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:12:11,13564.501953,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,32,32,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:12:12,13565.581055,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,32,32,5,1,0,0,0.268,896.000,0,1,,,,,,,,,,,,,
2026-07-14 16:13:10,13623.135742,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,32,33,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:13:15,13628.418945,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,33,33,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:13:36,13649.220703,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,33,33,5,1,0,0,TimedOut,982.000,0,2,,,,,,,,,,,,,
2026-07-14 16:17:31,13884.978516,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,33,34,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:17:39,13892.495117,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,34,34,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:17:50,13903.715820,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,34,34,5,1,0,0,10.410,68.000,0,3,,,,,,,,,,,,,
2026-07-14 16:18:59,13972.970703,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Status,34,34,5,1,0,0,,,,,Disabled,24.2,43.2,1016.6,12.9,0.022,21.000,247788,339964,180372,2908,4.04,83.68
2026-07-14 16:19:26,13999.362305,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,34,35,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:19:33,14006.863281,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,35,35,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:19:46,14019.448242,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,35,35,5,1,0,0,11.775,311.000,0,3,,,,,,,,,,,,,
2026-07-14 16:22:19,14172.349609,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,35,36,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:22:22,14175.415039,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,36,36,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:22:23,14176.443359,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletTaken,36,36,5,1,0,0,0.203,256.000,0,1,,,,,,,,,,,,,
2026-07-14 16:23:06,14219.586914,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,Left,36,37,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:23:09,14222.652344,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletDrop,37,37,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:23:10,14224.053711,B8DB8AF16E20,0002,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,37,37,5,1,0,0,,,,,,,,,,,,,,,,,
