DateTime,ElapsedSeconds,ESP32_UID,MouseID,Sex,Strain,LibraryVer,Program,FR,Event,PelletCount,LeftCount,RightCount,CenterCount,BlockPelletCount,BlockPokeCount,RetrievalTime,PokeDuration,DispenseError,MotorTurns,Motion,Temperature,Humidity,Pressure,GasResistance,Lux,White,FreeHeap,HeapSize,MinFreeHeap,WakeCount,BatteryVoltage,BatteryPercent
2026-07-14 12:23:48,37.715000,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Startup,0,0,0,0,0,0,,,,,0.0,23.7,43.8,1000.0,16.3,7.736,3464.000,246164,339964,244020,0,4.17,97.50
2026-07-14 12:33:16,606.403015,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,0,0,0,0,0,0,,,,,Disabled,23.8,42.5,1000.0,16.9,2.304,957.000,247120,339964,244020,129,4.08,94.97
2026-07-14 12:43:18,1208.832031,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,0,0,0,0,0,0,,,,,Disabled,23.8,43.3,1000.0,16.9,0.464,194.000,249108,339964,187556,259,4.08,92.44
2026-07-14 12:51:39,1389.233032,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:52:22,1431.928955,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,0,1,1,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:52:34,1443.359009,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,1,1,1,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:52:38,1448.297974,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,1,1,1,0,0,0,4.405,109.000,0,4,,,,,,,,,,,,,
2026-07-14 12:56:41,1690.646973,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,1,1,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:56:47,1696.819946,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,1,2,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:56:51,1700.745972,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,2,2,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:56:51,1701.404053,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,2,2,2,0,0,0,0.104,89.000,0,1,,,,,,,,,,,,,
2026-07-14 12:57:29,1738.859985,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,2,3,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:57:34,1743.866943,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,3,3,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:57:54,1764.409058,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,3,3,2,0,0,0,TimedOut,21.000,0,2,,,,,,,,,,,,,
2026-07-14 12:58:41,1811.448975,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,3,3,2,0,0,0,,,,,Disabled,23.9,43.2,999.9,16.8,0.000,0.000,247912,339964,181692,382,4.07,90.54
2026-07-14 12:58:51,1821.082031,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,3,4,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:58:56,1826.088989,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,4,4,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:59:05,1834.881958,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,4,4,2,0,0,0,8.243,21.000,0,2,,,,,,,,,,,,,
2026-07-14 12:59:38,1867.972046,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,4,5,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 12:59:45,1875.197021,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,5,5,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:00:03,1893.139038,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,5,5,2,0,0,0,17.407,61.000,0,3,,,,,,,,,,,,,
2026-07-14 13:00:46,1936.300049,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,5,6,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:00:53,1943.525024,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,6,6,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:01:05,1955.536987,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,6,6,2,0,0,0,11.477,21.000,0,3,,,,,,,,,,,,,
2026-07-14 13:01:42,1992.016968,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,6,7,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:01:49,1999.241943,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,7,7,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:01:56,2006.756958,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,7,7,2,0,0,0,6.990,90.000,0,3,,,,,,,,,,,,,
2026-07-14 13:02:26,2036.339966,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,7,8,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:02:29,2039.567993,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,8,8,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:02:30,2040.696045,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,8,8,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:02:53,2063.678955,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,8,9,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:02:56,2066.418945,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,9,9,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:02:57,2067.545898,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,9,9,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:04:35,2165.478027,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,9,10,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:04:38,2168.427979,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,10,10,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:04:39,2169.554932,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,10,10,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:05:23,2213.821045,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,10,11,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:05:44,2234.248047,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,11,11,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:05:45,2235.391113,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,11,11,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:06:22,2272.243896,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,11,12,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:06:23,2273.448975,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,12,12,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:06:24,2274.387939,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,LeftWithPellet,12,13,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:06:27,2277.689941,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,LeftWithPellet,12,14,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:06:28,2279.089111,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,12,14,2,0,0,0,5.106,4.000,0,8,,,,,,,,,,,,,
2026-07-14 13:08:43,2413.614014,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,12,14,2,0,0,0,,,,,Disabled,24.1,43.0,999.9,16.7,0.000,0.000,247868,339964,181692,491,4.07,89.12
2026-07-14 13:09:02,2433.233887,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,12,15,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:05,2435.989990,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,13,15,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:06,2437.117920,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,13,15,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:28,2458.447998,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,13,16,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:30,2461.189941,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,14,16,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:32,2463.196045,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,LeftWithPellet,14,17,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:34,2464.439941,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,LeftWithPellet,14,18,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:35,2465.375977,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,LeftWithPellet,14,19,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:36,2466.803955,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,LeftWithPellet,14,20,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:09:39,2469.472900,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,14,20,2,0,0,0,7.722,4.000,0,2,,,,,,,,,,,,,
2026-07-14 13:14:35,2766.282959,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,14,21,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:14:40,2771.290039,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,15,21,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:14:59,2789.835938,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,15,21,2,0,0,0,18.012,51.000,0,2,,,,,,,,,,,,,
2026-07-14 13:15:26,2817.258057,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,15,22,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:15:31,2822.264893,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,16,22,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:15:52,2842.791016,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,16,22,2,0,0,0,TimedOut,119.000,0,2,,,,,,,,,,,,,
2026-07-14 13:16:22,2872.997070,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,16,23,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:16:24,2875.785889,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,17,23,2,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:16:25,2876.461914,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,17,23,2,0,0,0,0.126,42.000,0,1,,,,,,,,,,,,,
2026-07-14 13:16:59,2910.644043,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,17,23,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 13:18:43,3014.572021,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,42.9,999.8,16.6,0.000,0.000,247776,339964,181692,607,4.08,88.07
2026-07-14 13:28:45,3617.033936,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,43.1,999.8,16.5,0.000,0.000,247776,339964,181692,737,4.08,87.49
2026-07-14 13:38:47,4219.502930,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,43.0,999.8,16.4,0.000,0.000,247776,339964,181692,867,4.08,87.06
2026-07-14 13:48:48,4821.950195,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,43.0,999.7,16.3,0.000,0.000,247776,339964,181692,997,4.08,86.63
2026-07-14 13:58:50,5424.434082,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,42.9,999.6,16.2,0.000,0.000,247776,339964,181692,1127,4.07,86.49
2026-07-14 14:08:52,6026.902832,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,42.8,999.5,16.1,0.000,0.000,247776,339964,181692,1257,4.07,86.20
2026-07-14 14:18:54,6629.350098,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,42.7,999.5,16.1,0.000,0.000,247776,339964,181692,1387,4.07,86.06
2026-07-14 14:28:55,7231.846191,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,42.7,999.4,16.1,0.000,0.000,247776,339964,181692,1517,4.07,85.91
2026-07-14 14:38:57,7834.314941,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,42.8,999.3,16.0,0.000,0.000,247776,339964,181692,1647,4.07,85.77
2026-07-14 14:48:59,8436.762695,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,17,23,3,0,0,0,,,,,Disabled,24.2,42.9,999.2,16.1,0.000,0.000,247776,339964,181692,1777,4.07,85.77
2026-07-14 14:54:29,8766.991211,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,17,24,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:54:34,8771.997070,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,18,24,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:54:52,8790.642578,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,18,24,3,0,0,0,18.111,90.000,0,2,,,,,,,,,,,,,
2026-07-14 14:55:32,8829.767578,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,18,25,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:55:37,8834.790039,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,19,25,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:55:56,8854.226562,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,19,25,3,0,0,0,18.903,50.000,0,2,,,,,,,,,,,,,
2026-07-14 14:56:39,8896.891602,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,19,26,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:56:44,8901.899414,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,20,26,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:57:02,8920.723633,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,20,26,3,0,0,0,18.275,13.000,0,2,,,,,,,,,,,,,
2026-07-14 14:57:40,8958.305664,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,20,27,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:57:45,8963.313477,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,21,27,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 14:58:05,8983.839844,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,21,27,3,0,0,0,TimedOut,70.000,0,2,,,,,,,,,,,,,
2026-07-14 14:59:01,9039.665039,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,21,27,3,0,0,0,,,,,Disabled,24.3,42.0,999.2,15.9,0.000,0.000,247776,339964,181692,1886,4.07,85.63
2026-07-14 15:07:36,9555.237305,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,21,28,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:07:44,9562.949219,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,22,28,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:07:45,9564.039062,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,22,28,3,0,0,0,0.555,61.000,0,3,,,,,,,,,,,,,
2026-07-14 15:08:12,9590.756836,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,22,29,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:08:19,9597.993164,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,23,29,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:08:30,9608.619141,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,23,29,3,0,0,0,10.092,60.000,0,3,,,,,,,,,,,,,
2026-07-14 15:08:55,9633.658203,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,23,30,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:09:00,9638.680664,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,24,30,3,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:09:10,9648.966797,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,24,30,3,0,0,0,9.751,61.000,0,2,,,,,,,,,,,,,
2026-07-14 15:09:18,9656.660156,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,24,30,3,0,0,0,,,,,Disabled,24.4,42.3,999.1,15.8,0.000,0.000,247776,339964,181692,2010,4.07,85.20
2026-07-14 15:11:48,9807.521484,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,24,30,4,0,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:11:50,9809.476562,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Center,24,30,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:12:04,9823.039062,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,24,31,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:12:09,9828.045898,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,25,31,4,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:12:20,9839.683594,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,25,31,4,1,0,0,11.104,21.000,0,2,,,,,,,,,,,,,
2026-07-14 15:14:59,9998.420898,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,25,31,5,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:15:04,10003.616211,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,25,31,6,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:15:06,10005.738281,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,25,31,7,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:15:08,10007.386719,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,25,31,8,1,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:15:11,10010.679688,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Center,25,31,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:15:13,10012.134766,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,25,32,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:15:18,10017.141602,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,26,32,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:15:33,10032.366211,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,26,32,8,2,0,0,14.690,40.000,0,2,,,,,,,,,,,,,
2026-07-14 15:16:11,10070.233398,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,26,33,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:16:16,10075.240234,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,27,33,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 15:16:28,10087.813477,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,27,33,8,2,0,0,12.039,109.000,0,2,,,,,,,,,,,,,
2026-07-14 15:19:17,10257.214844,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.4,42.3,999.0,15.8,0.000,0.000,247732,339964,181692,2133,4.06,85.20
2026-07-14 15:29:19,10859.701172,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.5,42.4,998.9,15.7,0.000,0.000,247732,339964,181692,2263,4.07,85.20
2026-07-14 15:39:21,11462.149414,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.5,42.4,998.9,15.6,0.000,0.000,247732,339964,181692,2393,4.06,85.05
2026-07-14 15:49:23,12064.619141,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.5,42.6,998.8,15.5,0.000,0.000,247732,339964,181692,2523,4.05,85.05
2026-07-14 15:59:46,12688.973633,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.5,42.8,998.7,15.3,0.000,0.000,247732,339964,181692,2658,4.06,84.91
2026-07-14 16:10:19,13322.041016,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.4,42.8,998.6,15.2,0.000,0.000,247732,339964,181692,2795,4.07,84.91
2026-07-14 16:20:51,13955.129883,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.4,42.8,998.5,15.1,0.000,0.000,247732,339964,181692,2932,4.06,84.77
2026-07-14 16:31:23,14588.233398,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,27,33,8,2,0,0,,,,,Disabled,24.4,42.8,998.3,15.0,0.000,0.000,247732,339964,181692,3069,4.05,84.77
2026-07-14 16:38:34,15018.919922,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,27,34,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:38:36,15021.708984,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,28,34,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:38:38,15022.851562,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,28,34,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:39:10,15055.555664,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,28,35,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:39:13,15058.684570,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,29,35,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:39:14,15059.813477,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,29,35,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:39:43,15088.402344,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,29,36,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:39:46,15091.180664,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,30,36,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:39:47,15092.308594,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletNotDetected,30,36,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:40:11,15115.974609,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,30,37,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:40:19,15124.683594,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,31,37,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:40:37,15142.342773,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,31,37,8,2,0,0,17.109,31.000,0,6,,,,,,,,,,,,,
2026-07-14 16:41:01,15166.151367,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,31,38,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:41:06,15171.158203,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,32,38,8,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:41:19,15184.258789,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,32,38,8,2,0,0,12.566,21.000,0,2,,,,,,,,,,,,,
2026-07-14 16:41:57,15222.471680,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Status,32,38,8,2,0,0,,,,,Disabled,24.5,42.3,998.2,14.9,0.000,0.000,247732,339964,181692,3196,4.05,84.62
2026-07-14 16:42:13,15238.752930,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Right,32,38,9,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:43:52,15338.065430,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,32,39,9,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:43:55,15340.853516,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletDrop,33,39,9,2,0,0,,,,,,,,,,,,,,,,,
2026-07-14 16:43:56,15341.682617,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,PelletTaken,33,39,9,2,0,0,0.280,13.000,0,1,,,,,,,,,,,,,
2026-07-14 16:46:22,15488.022461,B0DB8AF16E20,0003,male,C57BL/6,1.1.1,FR1,0,Left,33,40,9,2,0,0,,,,,,,,,,,,,,,,,
